"This software and accompanying CALeDNA kit is for research purposes only.  Under no circumstances shall the CALeDNA Program nor the University of California be held liable for direct, indirect, special, incidental or consequential loss or damages resulting from the use, misuse, or inability to use this software & kit.";"1. Plan and pack appropriately especially food, water, first aid kit, clothing. 2. Don’t hike at dawn or dusk 3. Make low level noise to avoid wild animals e.g. bears, rattle snakes. 4. Stay on paths until you get to a sampling site. 5. Be aware of dangers & how to avoid e.g. Giardia, poison oak, ticks. 6. Keep emergency numbers handy 7. Leave no trace.";"Enter the sampling date and time";"Where are you? ";"Where are you? /UC Natural Reserve";"Where are you? /Somewhere else";"Where are you? /Coachella Valley MSHCP site";"If at a UC Natural Reserve, select which one";"If at a CVMSHCP site, select which one ";"On your trip you'll choose a site to sample, and fill three tubes of soil from a foot apart from each other.";" The three tubes have a kit number (e.g. K0501) and letters and numbers after a dash (e.g. -A1). Enter the KIT number beginning with K.";"Select the match for the letters and numbers after the dash on your tubes.";"Now walk to the location and choose your place to sample";"Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)";"_Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)_latitude";"_Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)_longitude";"_Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)_altitude";"_Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)_precision";"Confirm that the label on the tubes match the name you entered in this form.";"PUT ON FRESH GLOVES. YOU WILL NOW COLLECTING THE SAMPLES";"Avoiding large debris away, fill  3 tubes with soil or sediment from where you're standing. The tubes should be sampled from about a foot apart from each other. These are biological replicates. Screw lids on tight, and place the three tubes back in their whirlpack.";"What type of substrate did you sample? Soil or Sediment.";"Describe the habitat you are sampling from";"What depth are your samples from?";"(optional) Choose from common environmental features to describe where you sampled from. ";"(optional) Choose from common environmental features to describe where you sampled from. /Enclosed water";"(optional) Choose from common environmental features to describe where you sampled from. /Estuary (partially enclosed)";"(optional) Choose from common environmental features to describe where you sampled from. /Open water";"(optional) Choose from common environmental features to describe where you sampled from. /Reef";"(optional) Choose from common environmental features to describe where you sampled from. /Elevated ridge";"(optional) Choose from common environmental features to describe where you sampled from. /Slope/slant";"(optional) Choose from common environmental features to describe where you sampled from. /Basin/wash";"(optional) Choose from common environmental features to describe where you sampled from. /Rock mound";"(optional) Choose from common environmental features to describe where you sampled from. /Pit or ravine";"(optional) Choose from common environmental features to describe where you sampled from. /Flat land/terrace";"(optional) Choose from common environmental features to describe where you sampled from. /Rocky shore";"(optional) Choose from common environmental features to describe where you sampled from. /Beach";"(optional) Choose from common environmental features to describe where you sampled from. /Kelp forest";"(optional) Choose from common environmental features to describe where you sampled from. /Other";"If other, describe the environmental feature";"Describe the environmental setting by making selections from this list.";"Describe the environmental setting by making selections from this list./On roadside";"Describe the environmental setting by making selections from this list./On trail";"Describe the environmental setting by making selections from this list./Near (<5m) road or trail";"Describe the environmental setting by making selections from this list./Near (<5m) buildings";"Describe the environmental setting by making selections from this list./On farm";"Describe the environmental setting by making selections from this list./On garden";"Describe the environmental setting by making selections from this list./On manmade landscape";"Describe the environmental setting by making selections from this list./Near (<2m) stagnant water";"Describe the environmental setting by making selections from this list./Near (<2m) moving water";"Do you have a green soil three-way meter";"If you have a meter, take out the soil meter (if provided). Stick it about 2 inches in the ground, wait 5 minutes, and record the following:";"Light";"pH";"Moisture";"Take a photo of the environment you sampled";"(*Optional*) Regarding this site you just visited, do you have any comments or concerns to share with us?";"Thank you for collecting for CALeDNA!";"You can SUBMIT now or save as draft, then reload the form by pressing the number in the upper left corner of the form when connected to wifi, and then scroll to the bottom, uncheck 'save as draft' and press the SUBMIT button. Make sure the data are submitted by checking that the upper left number says 0 and no more unsubmitted forms are saved.";"_id";"_uuid";"_submission_time";"_validation_status";"_index"
"";"OK";"2019-12-07T11:30:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0775";"G5";"";"33.847404 -116.313419 188.72759628295898 5";"33.847404";"-116.313419";"188.72759628295898";"5";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis pond";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"image-11_22_0.jpg";"Simone pond, close to coast but not grass area, find cobecula clam and duck weed,";"";"";"44165066";"3fbac7e4-2001-45d8-8996-50e68561dfdf";"2020-01-03T21:06:49";"";"159"
"";"OK";"2019-12-07T11:30:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0839";"C3";"";"33.847473 -116.313359 189.68328475952148 5";"33.847473";"-116.313359";"189.68328475952148";"5";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis pond";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"image-11_28_29.jpg";"Simone pond, next to grass area and a palm tree";"";"";"44165074";"b6010544-204b-45fd-bcb0-bf1a784bbd0e";"2020-01-03T21:07:02";"";"160"
"";"OK";"2019-12-07T12:15:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0838";"T9";"";"33.847741 -116.313247 193.65734481811523 5";"33.847741";"-116.313247";"193.65734481811523";"5";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis pond";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"image-12_8_0.jpg";"Simone pond, near grass, next to orange fungi-like organization";"";"";"44165076";"488d3393-30f1-4be6-8966-01960dac5599";"2020-01-03T21:07:03";"";"161"
"";"OK";"2019-12-07T12:15:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0759";"L7";"";"33.847826 -116.313236 192.75585556030273 5";"33.847826";"-116.313236";"192.75585556030273";"5";"OK";"";"";"Sediment";"Fully submerged ";"Below top 3cm soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis pond";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"image-12_16_3.jpg";"Simone pond, deep sediment collected from shoes after the person dunked in and brought sediment up";"";"";"44165081";"4bab357a-9426-4f90-bb6f-ff87843029e6";"2020-01-03T21:07:05";"";"162"
"";"OK";"2019-12-07T12:30:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0772";"K6";"";"33.847807 -116.31327 189.70373153686523 5";"33.847807";"-116.31327";"189.70373153686523";"5";"OK";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis pond";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"image-12_29_56.jpg";"Simone pond, near unknown smelly white stuff which is also present in other ponds";"";"";"44165086";"82d55b30-548f-44fd-887f-d5d9c2ae3891";"2020-01-03T21:07:08";"";"163"
"";"OK";"2019-12-07T15:30:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0756";"A1";"";"33.816918 -116.397409 66 20";"33.816918";"-116.397409";"66";"20";"OK";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis, stream";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"image-15_31_44.jpg";"Thousand palms oasis, next to the trail";"";"";"44165090";"6e05727d-6a41-4641-a88f-ac0ce7099563";"2020-01-03T21:07:09";"";"164"
"";"OK";"2019-12-07T15:45:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0835";"T9";"";"33.837424 -116.309791 160.05639266967773 50";"33.837424";"-116.309791";"160.05639266967773";"50";"OK";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis stream";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"image-15_38_59.jpg";"Thousand palms oasis stream, next to trail";"";"";"44165093";"70fd3b36-2420-4d04-bf18-842bd39dc533";"2020-01-03T21:07:10";"";"165"
"";"OK";"2019-12-07T15:45:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0777";"L7";"";"33.837378 -116.30993 164.49694442749023 10";"33.837378";"-116.30993";"164.49694442749023";"10";"OK";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis stream";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"image-15_41_7.jpg";"Thousand palms oasis stream";"";"";"44165095";"df1559fd-cdd2-438e-9914-c60eb58a65f2";"2020-01-03T21:07:11";"";"166"
"";"OK";"2019-12-07T15:45:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0780";"K6";"";"33.837374 -116.309964 164.14056015014648 5";"33.837374";"-116.309964";"164.14056015014648";"5";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-15_43_49.jpg";"Thousand palms oasis. Near white stuff.";"";"";"44165098";"f1812513-3f88-4a6b-a3bc-d943d1f994a5";"2020-01-03T21:07:12";"";"167"
"";"OK";"2019-12-07T16:00:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0839";"L7";"";"33.837795 -116.310325 166.63738632202148 10";"33.837795";"-116.310325";"166.63738632202148";"10";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-15_54_34.jpg";"Thousand palms oasis";"";"";"44165099";"da08aad7-0367-4e3a-bb4e-b9f9f44f0504";"2020-01-03T21:07:13";"";"168"
"";"OK";"2019-12-07T16:00:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0613";"L7";"";"33.837823 -116.310245 165.44866561889648 5";"33.837823";"-116.310245";"165.44866561889648";"5";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-16_1_14.jpg";"Thousand palms oasis.";"";"";"44165100";"ae7aced1-57e3-4d66-9d8e-658799660932";"2020-01-03T21:07:14";"";"169"
"";"OK";"2020-06-27T07:18:00-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0712";"B2";"";"33.837292 -116.309982 128.921875 4.288000106811523";"33.837292";"-116.309982";"128.921875";"4.288000106811523";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"On trail";"0";"1";"0";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"1593268677327423255122573132494-7_38_5.jpg";"Under willow shrub";"";"";"57745826";"8dde0f74-46f0-4933-88a8-d79f3e13d402";"2020-06-27T15:39:18";"";"170"
"";"OK";"2020-06-27T07:40:00-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0719";"G5";"";"33.836759 -116.310014 130.48858642578125 3.2160000801086426";"33.836759";"-116.310014";"130.48858642578125";"3.2160000801086426";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis trail";"On trail";"0";"1";"0";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"15932688829274382921830844720904-7_41_31.jpg";"Rodent holes. Sand";"";"";"57745885";"6dc8860e-7326-49d3-acdc-56536764250f";"2020-06-27T15:39:52";"";"171"
"";"OK";"2020-06-27T07:51:00-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0718";"B2";"";"33.836336 -116.310255 131.31854248046875 7.504000186920166";"33.836336";"-116.310255";"131.31854248046875";"7.504000186920166";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water Other";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Running water";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"15932695241248311982168808416586-7_52_11.jpg";"";"";"";"57746002";"5baacbbe-1a95-455d-b970-15378be911b6";"2020-06-27T15:40:55";"";"172"
"";"OK";"2020-06-27T07:53:00-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0512";"L7";"";"33.836342 -116.310269 130.31500244140625 10.720000267028809";"33.836342";"-116.310269";"130.31500244140625";"10.720000267028809";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Basin/wash";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"15932696691402742326461645633453-7_54_38.jpg";"";"";"";"57746061";"fee49e2e-1686-4bdf-bbfe-cfdfdd539e68";"2020-06-27T15:41:55";"";"173"
"";"OK";"2020-06-27T07:18:59.852-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0713";"G5";"";"33.837595 -116.31012 164.42535018920898 10";"33.837595";"-116.31012";"164.42535018920898";"10";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-7_38_16.jpg";"";"";"";"57746308";"3de17ef7-54e0-4f4d-a2b6-a2c484b3989c";"2020-06-27T15:43:56";"";"174"
"";"OK";"2020-06-27T07:43:08.978-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0718";"A1";"";"33.837602 -116.309771 168.01476669311523 5";"33.837602";"-116.309771";"168.01476669311523";"5";"OK";"";"";"Sediment";"Rarely submerged or wetland or arroyo";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-7_45_29.jpg";"";"";"";"57746368";"f6f1287e-81a1-484c-babb-38935c8034a7";"2020-06-27T15:44:58";"";"175"
"";"OK";"2020-06-27T07:50:00.187-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0712";"K6";"";"33.83738 -116.309798 162.33996200561523 5";"33.83738";"-116.309798";"162.33996200561523";"5";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"image-7_56_29.jpg";"";"";"";"57746414";"e2a09ec0-4e7a-4c82-8d73-e2cd6f655e83";"2020-06-27T15:45:46";"";"176"
"";"OK";"2020-06-27T07:57:32.746-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0720";"L7";"";"33.83735 -116.309866 160.38714218139648 5";"33.83735";"-116.309866";"160.38714218139648";"5";"OK";"";"";"Sediment";"Rarely submerged or wetland or arroyo";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-7_59_22.jpg";"";"";"";"57746547";"8889f7be-9f3b-4ba9-830f-37a966251d78";"2020-06-27T15:46:37";"";"177"
"";"OK";"2020-06-27T07:57:00-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0712";"A1";"";"33.836285 -116.310328 138.8604736328125 4.288000106811523";"33.836285";"-116.310328";"138.8604736328125";"4.288000106811523";"OK";"";"";"Sediment";"Rarely submerged or wetland or arroyo";"Top layer (top 3cm) soil or sediment";"Enclosed water Other";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis maintenance trait slimy stream";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"15932699760546800618830992208504-8_0_3.jpg";"Slime bees pods larvae?";"";"";"57747838";"f95c1291-42e0-4f8b-8b96-f42fba89cea6";"2020-06-27T15:55:43";"";"178"
"";"OK";"2020-06-27T08:02:00-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0515";"G5";"";"33.835901 -116.311002 117.24957275390625 11.791999816894531";"33.835901";"-116.311002";"117.24957275390625";"11.791999816894531";"OK";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Enclosed water Other";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis stream";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"15932702107033419998222591639637-8_3_57.jpg";"Under Mesquite";"";"";"57747843";"d4f9d33f-e2d6-4cb4-977a-e24000fe3b94";"2020-06-27T15:55:47";"";"179"
"";"OK";"2020-06-27T08:07:00-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0717";"K6";"";"33.83579 -116.310982 97.10174560546875 9.64799976348877";"33.83579";"-116.310982";"97.10174560546875";"9.64799976348877";"OK";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis stream";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"15932704892905486631013703821934-8_8_16.jpg";"";"";"";"57747845";"5254be5b-9815-4d2a-a7f4-5350a15be3ea";"2020-06-27T15:55:50";"";"180"
"";"OK";"2020-06-27T08:11:00-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0514";"B2";"";"33.835917 -116.310931 129.1683349609375 4.288000106811523";"33.835917";"-116.310931";"129.1683349609375";"4.288000106811523";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water Other";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Cattails rapid flow oasis stream";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"15932707362958075068571029713945-8_12_31.jpg";"Cattails";"";"";"57747849";"81d0c90c-2904-4cf3-9e38-690532fac6cc";"2020-06-27T15:55:53";"";"181"
"";"OK";"2020-06-27T08:17:00-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0514";"E4";"";"33.835602 -116.311032 129.2763671875 4.288000106811523";"33.835602";"-116.311032";"129.2763671875";"4.288000106811523";"OK";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"15932710899143011651970400802182-8_18_20.jpg";"Cool soil crusts";"";"";"57747853";"551caf07-a8b5-4829-b0a9-e95dd5cef37e";"2020-06-27T15:55:57";"";"182"
"";"OK";"2020-06-27T08:19:00-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0716";"B2";"";"33.835418 -116.310989 128.83770751953125 3.2160000801086426";"33.835418";"-116.310989";"128.83770751953125";"3.2160000801086426";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis stream";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"15932712098097028796938102442245-8_20_19.jpg";"";"";"";"57747857";"b7e6eca7-4ce9-4125-99d3-a8ec2a4b7dab";"2020-06-27T15:56:00";"";"183"
"";"OK";"2020-06-27T08:26:00-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0713";"C3";"";"33.835404 -116.310961 128.3399658203125 5.360000133514404";"33.835404";"-116.310961";"128.3399658203125";"5.360000133514404";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Flat land/terrace";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"15932717016151189444321998685055-8_28_28.jpg";"Picnic area";"";"";"57747860";"0beb3380-54e9-4c58-8574-2e466598bfd1";"2020-06-27T15:56:05";"";"184"
"";"OK";"2020-06-27T08:31:00-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0715";"A1";"";"33.83724 -116.309872 127.3380126953125 3.2160000801086426";"33.83724";"-116.309872";"127.3380126953125";"3.2160000801086426";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"1593271907559279722544317670435-8_31_58.jpg";"Bubbly fault line springs";"";"";"57747864";"bcbac141-3027-4e9c-8ed5-f9113bc2401f";"2020-06-27T15:56:09";"";"185"
"";"OK";"2020-06-27T08:05:19.298-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0717";"C3";"";"33.837306 -116.310047 164.38555526733398 5";"33.837306";"-116.310047";"164.38555526733398";"5";"OK";"";"";"Sediment";"Rarely submerged or wetland or arroyo";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-8_7_16.jpg";"";"";"";"57756291";"390be069-c2ce-4c85-b28d-5c834a31f49e";"2020-06-27T17:17:55";"";"186"
"";"OK";"2020-06-27T08:13:40.096-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0515";"K6";"";"33.837485 -116.310237 163.49999618530273 5";"33.837485";"-116.310237";"163.49999618530273";"5";"OK";"";"";"Sediment";"Rarely submerged or wetland or arroyo";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-8_15_25.jpg";"";"";"";"57756304";"cd1e071d-77d2-4948-9ebd-4abd7d6a1d51";"2020-06-27T17:17:59";"";"187"
"";"OK";"2020-06-27T08:19:12.481-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0514";"L7";"";"33.837549 -116.310164 162.52398300170898 5";"33.837549";"-116.310164";"162.52398300170898";"5";"OK";"";"";"Sediment";"Rarely submerged or wetland or arroyo";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-8_20_38.jpg";"";"";"";"57756314";"3fc1381e-c544-4885-bada-f5cf5e4cac36";"2020-06-27T17:18:03";"";"188"
"";"OK";"2020-06-27T16:11:46.910-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0515";"L7";"";"33.837555 -116.309595 170.55480575561523 5";"33.837555";"-116.309595";"170.55480575561523";"5";"OK";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-16_14_58.jpg";"";"";"";"57784306";"d660e8e4-162c-45eb-b8da-5cf16621447e";"2020-06-27T23:27:28";"";"189"
"";"OK";"2020-06-28T07:57:14.576-07:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0617";"G5";"";"33.848661 -116.332189 183 5137.614161464842";"33.848661";"-116.332189";"183";"5137.614161464842";"";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-8_2_38.jpg";"1";"";"";"57833501";"14897536-758d-4af1-9806-f5af988d49c3";"2020-06-28T15:15:06";"";"190"
"";"OK";"";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0836";"G5";"";"33.789315 -116.304007 183 4360.345845707396";"33.789315";"-116.304007";"183";"4360.345845707396";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-8_16_51.jpg";"";"";"";"57833795";"74a4a5da-e35f-4e8d-b311-194bc5ce5ace";"2020-06-28T15:18:27";"";"191"
